,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
5756,150,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,29.26,2,FLY-561-511-476-552-EXPRESS
5790,150,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,16.87,1,FLY-649-529-558-466-EXPRESS
4804,150,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,52.25,1,FLY-475-700-701-515-EXPRESS
1286,150,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,25.08,1,FLY-527-519-549-523-EXPRESS
1262,150,0.2,A3,300gsm Art Board Coated,None,Single Sided,,54.6,1,FLY-699-516-565-577-EXPRESS
4931,150,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,31.77,1,FLY-508-612-611-702-EXPRESS
3687,150,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,45.98,2,FLY-653-525-608-523-EXPRESS
5325,150,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,22.99,1,FLY-505-666-521-419-EXPRESS
6595,150,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,20.9,1,FLY-513-607-622-594-EXPRESS
3082,150,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,19.86,2,FLY-511-520-552-520-EXPRESS
1227,150,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,17.77,1,FLY-500-562-558-563-EXPRESS
4539,150,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,21.84,1,FLY-528-569-603-472-EXPRESS
1018,150,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,25.81,1,FLY-559-569-613-566-EXPRESS
806,150,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,56.58,1,FLY-514-561-525-612-EXPRESS
2400,150,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,18.37,1,FLY-651-559-556-596-EXPRESS
5934,150,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,19.86,1,FLY-515-610-523-493-EXPRESS
5985,150,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,41.8,1,FLY-459-460-602-517-EXPRESS
2731,150,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,19.86,1,FLY-509-515-644-514-EXPRESS
1831,150,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,31.77,1,FLY-567-509-615-698-EXPRESS
5044,150,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,23.83,1,FLY-699-606-565-557-EXPRESS
4624,150,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-693-514-565-564-EXPRESS
3738,150,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,23.83,2,FLY-559-465-507-463-EXPRESS
4405,150,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,29.26,2,FLY-464-616-515-520-EXPRESS
4089,150,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,25.81,1,FLY-506-554-607-507-EXPRESS
830,150,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,18.28,1,FLY-555-651-469-510-EXPRESS
6754,150,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,19.34,1,FLY-604-645-568-602-EXPRESS
6117,150,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,18.28,1,FLY-510-649-513-464-EXPRESS
3213,150,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,23.83,1,FLY-601-697-615-463-EXPRESS
2039,150,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,18.39,2,FLY-596-707-472-648-EXPRESS
971,150,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,39.71,1,FLY-466-600-516-467-EXPRESS
3884,150,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,17.38,1,FLY-513-562-602-563-EXPRESS
3395,200,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,,55.38,1,FLY-651-559-558-560-EXPRESS
3117,200,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,51.62,2,FLY-554-663-652-568-EXPRESS
4,200,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,18.81,1,FLY-570-470-600-606-EXPRESS
4540,200,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,24.82,1,FLY-528-569-603-472-EXPRESS
2040,200,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,19.23,2,FLY-596-707-472-648-EXPRESS
6152,200,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,21.84,1,FLY-476-519-554-612-EXPRESS
350,200,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,55.59,3,FLY-567-499-646-651-EXPRESS
4324,200,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,18.37,1,FLY-453-522-524-458-EXPRESS
3362,200,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-460-464-476-563-EXPRESS
1659,200,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,52.25,1,FLY-419-553-522-705-EXPRESS
556,200,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,41.8,1,FLY-555-609-514-509-EXPRESS
5402,200,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,17.47,2,FLY-512-546-656-611-EXPRESS
2006,200,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,18.03,1,FLY-468-610-464-468-EXPRESS
6118,200,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,18.81,1,FLY-510-649-513-464-EXPRESS
5281,200,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,29.26,1,FLY-563-657-517-649-EXPRESS
6289,200,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,26.12,1,FLY-564-574-602-511-EXPRESS
5434,200,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,24.82,3,FLY-515-555-525-572-EXPRESS
245,200,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,17.25,1,FLY-463-599-607-559-EXPRESS
2531,200,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,26.12,3,FLY-644-466-557-549-EXPRESS
2164,200,0.2,A7,300gsm Art Board Coated,None,Double Sided,,18.81,1,FLY-461-565-472-656-EXPRESS
6993,200,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,27.8,3,FLY-746-575-564-657-EXPRESS
4574,200,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,19.86,1,FLY-605-600-601-606-EXPRESS
6056,200,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,18.86,1,FLY-645-577-696-648-EXPRESS
3083,200,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,20.37,2,FLY-511-520-552-520-EXPRESS
5791,200,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,17.13,1,FLY-649-529-558-466-EXPRESS
3042,200,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,58.52,3,FLY-575-699-596-526-EXPRESS
7094,200,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,33.44,1,FLY-620-571-561-469-EXPRESS
1889,200,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,21.84,2,FLY-520-699-614-508-EXPRESS
408,200,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,19.86,1,FLY-558-606-515-560-EXPRESS
2626,200,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,,90.35,1,FLY-560-656-562-519-EXPRESS
1764,200,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,26.12,1,FLY-521-560-563-701-EXPRESS
2130,200,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,22.99,2,FLY-611-551-613-514-EXPRESS
6219,200,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,93.32,3,FLY-656-509-659-646-EXPRESS
3214,200,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,26.81,1,FLY-601-697-615-463-EXPRESS
4625,200,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,19.34,1,FLY-693-514-565-564-EXPRESS
5464,200,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,24.82,3,FLY-552-604-479-515-EXPRESS
3304,200,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,39.71,3,FLY-552-657-560-510-EXPRESS
5326,200,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,26.12,1,FLY-505-666-521-419-EXPRESS
7084,200,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,29.26,1,FLY-610-557-699-506-EXPRESS
6088,200,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,58.52,3,FLY-609-611-603-515-EXPRESS
1832,200,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,34.75,1,FLY-567-509-615-698-EXPRESS
7051,200,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,20.9,1,FLY-562-706-529-476-EXPRESS
38,200,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,22.99,1,FLY-548-601-610-618-EXPRESS
4396,200,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,52.61,1,FLY-468-460-461-614-EXPRESS
2555,200,0.2,A7,300gsm Art Board Coated,None,Single Sided,,17.86,1,FLY-655-517-515-527-EXPRESS
6241,200,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,39.71,3,FLY-652-610-569-605-EXPRESS
1798,200,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-506-603-615-609-EXPRESS
4406,200,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,30.93,2,FLY-464-616-515-520-EXPRESS
182,200,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,26.81,1,FLY-548-462-573-566-EXPRESS
3272,200,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,24.04,2,FLY-658-517-526-603-EXPRESS
2106,200,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,26.12,3,FLY-504-553-461-569-EXPRESS
5757,200,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,30.93,2,FLY-561-511-476-552-EXPRESS
6265,200,0.2,A3,300gsm Art Board Coated,None,Double Sided,,73.15,1,FLY-612-568-659-556-EXPRESS
5292,200,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,49.63,1,FLY-464-561-425-544-EXPRESS
4675,200,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,55.59,3,FLY-565-521-471-653-EXPRESS
1709,200,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,27.8,1,FLY-508-566-562-601-EXPRESS
2968,200,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,17.47,2,FLY-704-461-567-565-EXPRESS
3149,200,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,98.23,3,FLY-558-613-513-427-EXPRESS
2635,200,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,26.12,2,FLY-563-563-578-564-EXPRESS
2074,200,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,18.39,2,FLY-462-558-560-613-EXPRESS
532,200,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,39.71,3,FLY-481-654-556-607-EXPRESS
1955,200,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,20.9,3,FLY-465-523-655-555-EXPRESS
114,200,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,22.99,1,FLY-520-756-701-608-EXPRESS
313,200,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,28.22,1,FLY-518-560-458-516-EXPRESS
6186,200,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,16.19,1,FLY-661-510-586-608-EXPRESS
1720,200,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,24.82,1,FLY-572-515-518-622-EXPRESS
7017,200,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,21.84,2,FLY-663-694-473-564-EXPRESS
3328,200,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,24.82,2,FLY-611-506-603-654-EXPRESS
5825,200,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,29.38,2,FLY-506-518-610-467-EXPRESS
374,200,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,17.86,1,FLY-647-603-648-602-EXPRESS
1923,200,0.0,A6,300gsm Art Board Coated,None,Single Sided,,21.84,1,FLY-525-602-433-476-EXPRESS
4373,200,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,37.73,3,FLY-517-707-616-503-EXPRESS
500,200,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,24.82,1,FLY-610-608-616-563-EXPRESS
2587,200,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,27.8,3,FLY-511-753-608-552-EXPRESS
4440,200,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,16.3,2,FLY-519-612-554-521-EXPRESS
1753,200,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,37.62,1,FLY-562-514-461-463-EXPRESS
5368,200,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,15.39,1,FLY-659-703-572-557-EXPRESS
3002,200,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,24.82,1,FLY-430-572-561-610-EXPRESS
4698,200,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,,37.62,1,FLY-558-611-509-468-EXPRESS
3781,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-614-656-453-557-EXPRESS
6485,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,17.13,1,FLY-561-661-558-561-EXPRESS
1287,200,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,28.22,1,FLY-527-519-549-523-EXPRESS
4090,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-506-554-607-507-EXPRESS
6323,200,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,18.27,2,FLY-569-513-607-564-EXPRESS
2766,200,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,19.36,2,FLY-546-601-601-555-EXPRESS
3954,200,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,17.86,1,FLY-473-615-513-661-EXPRESS
5532,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,73.15,1,FLY-559-497-514-462-EXPRESS
3653,200,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,26.81,1,FLY-559-699-613-611-EXPRESS
5893,200,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,26.12,2,FLY-567-666-644-514-EXPRESS
773,200,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,18.39,2,FLY-696-612-513-616-EXPRESS
1322,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,22.99,1,FLY-606-700-564-563-EXPRESS
3851,200,0.0,A5,300gsm Art Board Coated,None,Single Sided,,32.76,1,FLY-466-701-515-519-EXPRESS
5079,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-466-563-520-505-EXPRESS
2276,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,19.86,1,FLY-543-472-525-562-EXPRESS
6535,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,16.39,1,FLY-619-694-464-473-EXPRESS
6861,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,22.99,1,FLY-519-505-603-518-EXPRESS
2467,200,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,24.82,3,FLY-609-503-511-559-EXPRESS
4122,200,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,20.9,3,FLY-425-714-469-606-EXPRESS
6787,200,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,39.71,3,FLY-463-601-571-526-EXPRESS
1357,200,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,73.15,1,FLY-600-652-559-418-EXPRESS
4771,200,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,29.38,2,FLY-520-565-521-515-EXPRESS
3613,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,17.25,1,FLY-510-660-562-561-EXPRESS
739,200,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,20.9,2,FLY-605-653-555-522-EXPRESS
5113,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,21.84,1,FLY-698-715-508-600-EXPRESS
948,200,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,37.73,3,FLY-665-602-564-603-EXPRESS
1160,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,22.99,1,FLY-405-508-523-603-EXPRESS
6893,200,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,55.59,3,FLY-471-559-655-559-EXPRESS
2265,200,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,22.84,1,FLY-460-510-563-650-EXPRESS
3688,200,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,54.34,2,FLY-653-525-608-523-EXPRESS
807,200,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,69.5,1,FLY-514-561-525-612-EXPRESS
6596,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,22.99,1,FLY-513-607-622-594-EXPRESS
5986,200,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,1,FLY-459-460-602-517-EXPRESS
2345,200,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,19.34,1,FLY-519-612-566-654-EXPRESS
4999,200,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,35.74,1,FLY-565-606-600-651-EXPRESS
4022,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,36.73,2,FLY-601-607-609-608-EXPRESS
3988,200,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,39.71,1,FLY-458-559-606-423-EXPRESS
3814,200,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,93.32,3,FLY-611-422-561-411-EXPRESS
6819,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,34.75,1,FLY-610-562-605-516-EXPRESS
1194,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,36.58,1,FLY-608-511-549-465-EXPRESS
5010,200,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,18.37,1,FLY-657-602-552-650-EXPRESS
5565,200,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,35.74,1,FLY-608-603-467-564-EXPRESS
2435,200,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,67.92,2,FLY-462-603-607-656-EXPRESS
1126,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-572-609-553-554-EXPRESS
6629,200,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,55.59,3,FLY-657-521-619-559-EXPRESS
4056,200,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,17.86,1,FLY-515-565-509-421-EXPRESS
1398,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,18.81,1,FLY-479-705-617-562-EXPRESS
5637,200,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,16.39,1,FLY-553-613-506-657-EXPRESS
831,200,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,18.81,1,FLY-555-651-469-510-EXPRESS
3739,200,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,24.82,2,FLY-559-465-507-463-EXPRESS
6687,200,0.0,A4,300gsm Art Board Coated,None,Single Sided,,39.71,1,FLY-550-608-599-516-EXPRESS
2820,200,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,24.82,3,FLY-695-518-472-573-EXPRESS
916,200,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,36.58,1,FLY-658-565-525-469-EXPRESS
2732,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,20.9,1,FLY-509-515-644-514-EXPRESS
4805,200,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,73.15,1,FLY-475-700-701-515-EXPRESS
5045,200,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,26.81,1,FLY-699-606-565-557-EXPRESS
72,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,38.66,2,FLY-516-600-653-599-EXPRESS
1102,200,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,26.12,3,FLY-519-522-603-512-EXPRESS
1263,200,0.2,A3,300gsm Art Board Coated,None,Single Sided,,69.5,1,FLY-699-516-565-577-EXPRESS
2851,200,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,24.04,1,FLY-520-614-516-651-EXPRESS
4966,200,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-529-515-554-610-EXPRESS
1228,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,18.03,1,FLY-500-562-558-563-EXPRESS
3579,200,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,41.8,1,FLY-697-609-600-557-EXPRESS
882,200,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,69.5,1,FLY-601-547-654-469-EXPRESS
1509,200,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,38.66,2,FLY-535-606-521-515-EXPRESS
5508,200,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,98.23,3,FLY-472-703-500-618-EXPRESS
6412,200,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-520-556-554-566-EXPRESS
3432,200,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,15.49,2,FLY-665-709-560-606-EXPRESS
3917,200,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,29.26,3,FLY-616-665-564-598-EXPRESS
5859,200,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,26.12,1,FLY-565-515-598-512-EXPRESS
2401,200,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,1,FLY-651-559-556-596-EXPRESS
4173,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,69.5,1,FLY-463-599-525-650-EXPRESS
3885,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,17.86,1,FLY-513-562-602-563-EXPRESS
644,200,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,29.26,3,FLY-514-518-652-564-EXPRESS
5206,200,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-470-519-612-518-EXPRESS
2929,200,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,18.03,1,FLY-427-575-563-517-EXPRESS
3476,200,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,58.52,3,FLY-508-607-462-512-EXPRESS
4241,200,0.0,A5,300gsm Art Board Coated,None,Double Sided,,34.48,1,FLY-565-564-512-569-EXPRESS
972,200,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,49.63,1,FLY-466-600-516-467-EXPRESS
5603,200,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,22.84,2,FLY-554-615-567-604-EXPRESS
2499,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,17.86,1,FLY-474-708-604-652-EXPRESS
6378,200,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-507-621-528-659-EXPRESS
4709,200,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,15.39,1,FLY-662-658-660-553-EXPRESS
1551,200,0.0,A4,300gsm Art Board Coated,None,Double Sided,,41.8,1,FLY-515-606-707-604-EXPRESS
628,200,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,55.38,1,FLY-652-540-557-656-EXPRESS
5240,200,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,19.86,2,FLY-498-661-556-469-EXPRESS
5935,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-515-610-523-493-EXPRESS
1019,200,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-559-569-613-566-EXPRESS
4932,200,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,39.71,1,FLY-508-612-611-702-EXPRESS
2198,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,21.84,1,FLY-561-556-555-699-EXPRESS
6964,200,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,,105.64,1,FLY-513-549-508-562-EXPRESS
4207,200,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,17.13,1,FLY-563-655-515-563-EXPRESS
5486,200,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,37.73,3,FLY-574-606-466-606-EXPRESS
